n_total,likelihood,repeat,mse,coverage,ci_width,wall_time_s,rhat,neff
1152,wdm,32,0.12402656195549841,0.9064272211720227,1.3276643479568166,2.792295500054024,1.0048801109457817,324.93772283906145
1152,wdm,33,0.12869700201584638,0.8950850661625709,1.3616318752956122,2.822002625092864,1.0003778916940742,315.58995420298737
1152,wdm,34,0.1111602261879446,0.9092627599243857,1.2830489854130123,2.8457602499984205,1.0166998561475509,251.44745534942408
1152,wdm,35,0.1029168126730605,0.9328922495274102,1.3083478865389087,2.899998583015986,1.0037169486196995,213.89016261763297
1152,wdm,36,0.08664922618120126,0.9319470699432892,1.2960028799150223,2.789009458036162,1.000707111783501,266.93648165321946
1152,wdm,37,0.0883765564807304,0.9272211720226843,1.328433452996887,3.0288419160060585,1.0041415234159792,324.1589927729977
1152,wdm,38,0.17353580215330677,0.8431001890359168,1.3769001624878945,2.8929512089816853,1.002325500898,286.63276882051855
1152,wdm,39,0.10600309565983675,0.9338374291115312,1.3147380643419533,3.032456040964462,1.0112247609520264,187.04645955096595
1152,wdm,40,0.158901583789104,0.8799621928166351,1.3498156010442832,3.733796374988742,1.0072657576505413,318.9651274144532
1152,wdm,41,0.09035759843406917,0.9688090737240076,1.3447164918015362,3.1009959171060473,1.0008563088468276,308.5055803696758
1152,wdm,42,0.1005434336398383,0.9253308128544423,1.3846567210244884,3.2427752919029444,1.0036417381406004,409.1711749931862
1152,wdm,43,0.09313022990944649,0.9376181474480151,1.3117273330959633,3.125486125005409,1.0035222270597597,330.4181415607212
1152,wdm,44,0.12110878984036447,0.9177693761814745,1.3188529434531064,3.0295995000051335,1.0045461167818586,389.06403588144525
1152,wdm,45,0.12252002624756353,0.9243856332703214,1.3473678416339592,2.976858792011626,1.0085619969264654,295.539241943502
1152,wdm,46,0.10573257390131438,0.9111531190926276,1.314093057503737,2.8626970420591533,1.002758662984799,223.8616996657132
1152,wdm,47,0.11141921536164567,0.9007561436672968,1.2972954640243406,3.012047042022459,1.0039274769582849,353.142883659409
1152,wdm,48,0.09255968048096046,0.9291115311909263,1.354435002293571,3.20026737509761,1.00413673127127,370.4785408120798
1152,wdm,49,0.12474162403470918,0.8903591682419659,1.3105313449064553,3.1767643339699134,1.00742910682049,350.5299209494848
1152,wdm,50,0.10676642018291857,0.9111531190926276,1.3071708242337705,2.9941142089664936,0.999639919254511,338.6278389940489
1152,wdm,51,0.08850617739645612,0.9536862003780718,1.3203017698473598,3.0910267080180347,1.0075334594276655,206.3050620345491
1152,wdm,52,0.14839930275435811,0.8913043478260869,1.372696783754261,3.1344010420143604,1.0078656628320573,187.4633567810301
1152,wdm,53,0.07379200402541168,0.9678638941398866,1.3479327891180055,3.87182866607327,1.0014443534686857,260.61542559963624
1152,wdm,54,0.09443219014909904,0.9385633270321361,1.3314560528984534,3.057516541914083,1.0002941995793366,273.0243644172862
1152,wdm,55,0.10066539426192146,0.9253308128544423,1.2959799156559855,3.151060208096169,0.9994257411534286,317.4944328837628
1152,wdm,56,0.09911969244551506,0.9149338374291115,1.3291901775509525,3.186164125101641,1.000494124246078,281.95315140267047
1152,wdm,57,0.14522875140989835,0.8516068052930057,1.3070906581223134,3.0099982500541955,1.008949498209959,365.78580779420554
1152,wdm,58,0.07681954635950038,0.9385633270321361,1.3500337381370666,3.068806042079814,1.0012346634730567,296.7009964685164
1152,wdm,59,0.14029062159487415,0.8988657844990549,1.2873630365053446,3.0939635830000043,1.0087554815842066,365.15521814668705
1152,wdm,60,0.11958884945728931,0.8998109640831758,1.3362290376284447,3.057810667087324,1.0018302284236162,322.6062274597879
1152,wdm,61,0.07673491237345384,0.9489603024574669,1.296618125300128,3.070764207979664,1.0016103992361445,218.89824362818482
1152,wdm,62,0.10669878625457926,0.9338374291115312,1.306575917140277,3.0400612079538405,1.0048904482422818,244.36722198530813
1152,wdm,63,0.08107843623298483,0.9385633270321361,1.2980376486528713,3.135521874995902,1.0165014080575236,265.7663312942092
1152,wdm,64,0.11466563237991466,0.9206049149338374,1.382629559056209,3.351817165967077,1.0073277935130227,184.2135803246897
1152,wdm,65,0.10031419291734921,0.9215500945179584,1.3556599754796153,2.9961057499749586,1.0069441776909098,276.24376937955117
1152,wdm,66,0.10437948425412485,0.9347826086956522,1.3660331822604022,3.1239718340802938,1.0019085123419222,308.014519100205
1152,wdm,67,0.12645102921486084,0.8837429111531191,1.3217114831135233,3.1001847910229117,1.0033462758918068,278.82619534365523
1152,wdm,68,0.1309786142086397,0.8903591682419659,1.3563748474941126,3.120734833064489,1.007141281768193,291.8956990177627
1152,wdm,69,0.09575412997420202,0.9253308128544423,1.3393535278541573,3.208932749927044,1.0055320963384649,300.53483089537065
1152,wdm,70,0.07492298384658858,0.9527410207939508,1.3822010379083185,3.1199097499484196,1.013247051426783,203.61273431072797
1152,wdm,71,0.09054951228320744,0.9480151228733459,1.317910959260647,3.1077045840211213,1.008361015566935,307.23651527743516
1152,wdm,72,0.12004008395399973,0.8988657844990549,1.2774037842196326,3.1137253339402378,1.0051804927802486,332.0724142602534
1152,wdm,73,0.13206958121731052,0.9102079395085066,1.405683567395662,3.4859525409992784,1.0026700876973693,358.2502038804575
1152,wdm,74,0.08908346184033322,0.9206049149338374,1.3641045999269512,3.6192154579330236,1.0060261961034704,371.1615435548502
1152,wdm,75,0.13985356114511405,0.8827977315689981,1.3082082372171469,3.1027713750954717,1.008165937962103,298.4334767692211
1152,wdm,76,0.10621795423782156,0.9338374291115312,1.3249869054446723,3.2409933749586344,1.0059034738290815,348.97206130180314
1152,wdm,77,0.10314315870370187,0.9508506616257089,1.3379856519794677,3.122449583024718,0.9987687729868705,254.75676661793585
1152,wdm,78,0.05250715482899714,0.9631379962192816,1.283393182974035,3.008896959014237,1.0014393027898778,243.50713268191635
1152,wdm,79,0.10213587668691743,0.8988657844990549,1.3155329055722793,3.0217801249818876,1.010700413475414,213.584004840205
1152,wdm,80,0.09239481744680642,0.9281663516068053,1.3735980217927564,3.0830183749785647,1.0013743477469506,339.98931226957694
1152,wdm,81,0.11582434936102425,0.8998109640831758,1.334793923897235,3.9996719169430435,1.0044219896777602,345.54023981511574
1152,wdm,82,0.08385440193093298,0.947069943289225,1.3780778022325184,3.1503403750248253,1.0052679236782267,291.874207145219
1152,wdm,83,0.1266278329237171,0.9026465028355387,1.3390043374961487,2.89704225002788,1.0030512975751957,299.9995297421531
1152,wdm,84,0.11004621191857865,0.9130434782608695,1.3022619268879128,3.0516446670517325,1.0092566053173249,338.44639191217055
1152,wdm,85,0.13611568312074887,0.8922495274102079,1.3690071025893185,2.9970147920539603,1.0078500487757334,359.33352388109273
1152,wdm,86,0.07812444309716725,0.9527410207939508,1.3237932070628944,3.0543081250507385,1.000489130551542,355.5659707730724
1152,wdm,87,0.13412168169068653,0.9092627599243857,1.3448071993768085,3.2429863340221345,1.004122897003869,281.4497471895022
1152,wdm,88,0.07652691652040675,0.9508506616257089,1.317014091024205,3.1477001659804955,1.0079400668324374,366.54425533359824
1152,wdm,89,0.15908609162045745,0.8903591682419659,1.379303240920656,3.51973545900546,1.0121664450527976,238.43322639459242
1152,wdm,90,0.08395649872824962,0.9168241965973535,1.3093457329351015,3.08876016701106,1.0065035319620566,293.4188616516248
1152,wdm,91,0.06582153251444255,0.9574669187145558,1.2989781704019063,3.093954834039323,1.0105712213879077,285.9459100040032
1152,wdm,92,0.13281758889398695,0.8998109640831758,1.3831319092439192,3.1278664589626715,1.0105846621765202,234.7323993378929
1152,wdm,93,0.11736916729369049,0.9168241965973535,1.3037436568626637,3.421035832958296,1.011636959854824,198.82637379796074
1152,wdm,94,0.11221021983159093,0.8979206049149339,1.3008275108677665,3.340700083062984,1.0165879194765193,273.5766990204618
1152,wdm,95,0.1277867999101147,0.9064272211720227,1.3512610508487874,3.065961917047389,1.0305635241012507,180.84079483658974
1152,wdm,96,0.06680487340866259,0.9224952741020794,1.2900347984910168,3.081870291964151,1.0033857955597383,319.6033381304194
1152,wdm,97,0.12299018697902962,0.9149338374291115,1.3392986435599603,2.966623833985068,1.004722079183283,246.52250053778494
1152,wdm,98,0.11065319602553365,0.9357277882797732,1.3677834642327282,3.018908374942839,1.0036403703590835,319.4720857516606
1152,wdm,99,0.10960490553088144,0.9007561436672968,1.3002569712702872,2.994569542002864,1.011724137038106,253.06837606527557
1152,mp,0,0.09594986453919631,0.8666666666666667,1.1257063089191834,5.341159207979217,1.0039568672239065,399.5196864209685
1152,mp,1,0.09761560638223682,0.865625,1.128660648024795,4.185010040993802,1.0006275512173877,331.27636217895673
1152,mp,2,0.07322598536684906,0.915625,1.1223291654699745,4.0092049579834566,1.0019731528792655,327.77023387993074
1152,mp,3,0.06910832859506941,0.9354166666666667,1.1377928015645866,4.330391208990477,1.0034032571018752,350.96923098300425
1152,mp,4,0.0675631668429263,0.9260416666666667,1.1412499862036285,4.324122374993749,1.005375575111405,256.1557240078856
1152,mp,5,0.0684048057962556,0.925,1.144201523561163,4.049113666987978,0.9993965499260982,249.0584369142475
1152,mp,6,0.07781416166802714,0.896875,1.1195048444678117,4.095870750024915,1.0025036340855815,413.1999976034064
1152,mp,7,0.10708583241965279,0.853125,1.1291827066755336,4.0362441670149565,1.0077017806846362,304.0855719313112
1152,mp,8,0.06946288767890793,0.9104166666666667,1.1140481591590397,3.9585596250835806,1.0068576350884004,362.61322954822623
1152,mp,9,0.06837339077587533,0.9541666666666667,1.1486774459010485,4.270753208082169,1.0042421813786562,385.5371239451534
1152,mp,10,0.0813487081917701,0.8989583333333333,1.1198277748027627,4.1046677499543875,1.0048161447220503,279.14104441352725
1152,mp,11,0.07793163742975168,0.9010416666666666,1.1406195266081218,4.209029249963351,1.0117748983726753,371.0974623422994
1152,mp,12,0.06342198664245609,0.91875,1.1331012893312626,4.179578291019425,1.0001554093111802,274.5939341926214
1152,mp,13,0.06536678992827359,0.9270833333333334,1.1298379931703717,3.9878605840494856,1.0013482521475854,263.09495424945965
1152,mp,14,0.06770645458101343,0.8864583333333333,1.1186909113573242,3.9287522919476032,1.0035471548909223,375.7022636556823
1152,mp,15,0.06929326084367013,0.9,1.1477820485135808,3.989116792101413,1.0033496413552572,261.62932112785904
1152,mp,16,0.08458836945052968,0.8875,1.1289589409318352,4.056868499959819,1.003934173735775,279.4552313911442
1152,mp,17,0.05796100470459461,0.934375,1.1200017686762256,4.711735374992713,1.000034821576451,333.2345445400342
1152,mp,18,0.0691780993900437,0.8947916666666667,1.1383436685190698,3.980713583994657,1.0001391156727053,253.57128160374506
1152,mp,19,0.08178042918919741,0.8708333333333333,1.1224067256168793,3.9900973750045523,1.0026985172419118,455.33497686421424
1152,mp,20,0.07268590267036447,0.9166666666666666,1.1427451997014495,3.9909179999958724,1.0016766734190579,301.19585022432034
1152,mp,21,0.09310012790739798,0.8895833333333333,1.137681879783419,4.236286291969009,1.0113801387492838,260.1746579181438
1152,mp,22,0.11774455226830183,0.8291666666666667,1.1304281250465793,4.199580124928616,1.0078151911609161,204.2227411862411
1152,mp,23,0.06771686686768925,0.9135416666666667,1.1414594279546397,4.1931092500453815,1.0108218538801916,212.60367237814114
1152,mp,24,0.054510684370498476,0.9270833333333334,1.13986341237326,4.268323708907701,1.0311330422997793,177.3827425163978
1152,mp,25,0.08263478576983685,0.8739583333333333,1.1473447423322518,4.001575084053911,1.0029312682199083,314.0810890286838
1152,mp,26,0.08924390786050396,0.878125,1.1347981785815688,4.254481874988414,1.0114741898078246,332.54184536150456
1152,mp,27,0.07022278721106921,0.903125,1.1109538793882685,3.968801832990721,1.0082313803930945,290.8400218021691
1152,mp,28,0.10530040625411184,0.8739583333333333,1.1530657003790206,4.0312646250240505,1.00148638356397,300.2249024489957
1152,mp,29,0.08271546578146954,0.865625,1.1372400476720772,4.11560224997811,1.0013872460471753,373.8820264130924
1152,mp,30,0.10308456404336257,0.871875,1.1353392583756077,4.100616957992315,1.0085788291936697,373.21163595921024
1152,mp,31,0.060467995228167176,0.9302083333333333,1.1204802369009208,4.087269959039986,1.010011052776831,311.1967091343555
1152,mp,32,0.0788025853432048,0.9041666666666667,1.1280436204015294,3.985449041938409,1.0046314726851917,373.01399502780976
1152,mp,33,0.06473587327724638,0.9135416666666667,1.1439571076588138,4.153864707914181,1.0015053628989816,399.2013459845154
1152,mp,34,0.10589629305978776,0.85,1.1309890185621008,4.033780333935283,1.0100576974052613,240.18277705468347
1152,mp,35,0.07322159200789878,0.9270833333333334,1.1287515250554623,3.8769666670123115,1.0032200039146921,347.19893202236807
1152,mp,36,0.0639913429858938,0.9166666666666666,1.137212309548361,4.115616292110644,1.0049674766178598,294.22140363864094
1152,mp,37,0.0744412987430982,0.8958333333333334,1.1314383650195865,3.9815775000024587,1.0149448474616394,316.1365149686328
1152,mp,38,0.1062765947897273,0.8479166666666667,1.1555839207444734,4.084298832924105,1.0065454815712018,306.96856665220633
1152,mp,39,0.09048168250887738,0.8958333333333334,1.1443591354284497,4.50699554104358,1.003145945399732,474.48351892236656
1152,mp,40,0.0974245484601044,0.9052083333333333,1.1385909441740705,4.164226208929904,1.0047840497278433,332.6574726445769
1152,mp,41,0.07137040199909672,0.9041666666666667,1.1358963590635374,4.213332917075604,1.0111968304117114,238.8395515405731
1152,mp,42,0.07306746268432138,0.8875,1.1208241678241806,4.186880208086222,1.0082961603034781,406.11860201115616
1152,mp,43,0.07852394700440961,0.91875,1.130689812647815,4.296620375011116,1.0021197858713995,283.729160777638
1152,mp,44,0.07640116849168732,0.8979166666666667,1.1454830645608804,4.0591095419367775,1.0256569227399959,278.5388828528774
1152,mp,45,0.08894772993015578,0.8947916666666667,1.1420269137066765,4.255780832958408,1.006340524725037,322.6707539352564
1152,mp,46,0.07944156109015606,0.8885416666666667,1.12821357082377,4.352914249990135,1.0035936660439155,274.6005292449752
1152,mp,47,0.11616913825080606,0.8135416666666667,1.1208871047044136,4.1158593751024455,1.001170959569984,287.9690507544279
1152,mp,48,0.061173254628614525,0.90625,1.115078338272057,4.251392540987581,0.9999883050788531,319.986806028654
1152,mp,49,0.1036319092541849,0.8802083333333334,1.1433011450984079,4.4942237079376355,1.0110733059679813,325.43680500335586
1152,mp,50,0.08926821127438281,0.878125,1.1327057945226293,4.149145875009708,1.0012079126016515,356.4296141011548
1152,mp,51,0.075736857099658,0.8989583333333333,1.1400642863565478,4.169679875019938,1.0035683684139631,316.3267203653601
1152,mp,52,0.10011967165858841,0.8875,1.119060970768705,4.217583583085798,1.0181513770021022,166.49030132808147
1152,mp,53,0.06502168361286743,0.9145833333333333,1.1329394179195906,4.322276959079318,1.00038556673343,352.10025458370745
1152,mp,54,0.0652907598042689,0.9041666666666667,1.1276316563248783,4.220279208035208,1.0076964565417699,370.33388991876103
1152,mp,55,0.09585424685016221,0.865625,1.1432200504220924,4.169530332903378,1.0059005296948869,277.7420797820912
1152,mp,56,0.07535621420272491,0.890625,1.1480508334340438,4.2893163750413805,1.014808070584548,299.88000902337603
1152,mp,57,0.10787652346447105,0.8416666666666667,1.1286071918735512,4.12610012490768,1.0139340142623765,264.98793417773805
1152,mp,58,0.04991307853624837,0.9177083333333333,1.1235256227893908,4.256313916994259,1.0020926152423546,403.0040879339704
1152,mp,59,0.09557578252692933,0.8625,1.12842700785262,4.129173957975581,1.0011288377678846,368.1903140972565
1152,mp,60,0.06263204804624056,0.934375,1.1314331821275019,4.292078125057742,1.008112557965705,277.04739583189297
1152,mp,61,0.0529707403741253,0.959375,1.149396093944904,4.41524975001812,1.0006211488315235,374.6186786990121
1152,mp,62,0.09509366237996147,0.8802083333333334,1.1379316621620612,4.316726332996041,1.007628739271237,446.280220471747
1152,mp,63,0.056791327210612856,0.915625,1.1426898875979083,4.1217628750018775,0.9997642285393761,235.09695803662075
1152,mp,64,0.07976121458063996,0.8854166666666666,1.1221319245525763,4.326121874968521,1.013582263321673,307.60501100373654
1152,mp,65,0.05985295319225027,0.91875,1.1433383662992882,4.324441542034037,1.0084501666090717,309.0482959663095
1152,mp,66,0.0771019276067939,0.909375,1.1430845091087378,5.370936874998733,1.0055757826784801,297.1801234977116
1152,mp,67,0.12690665602087017,0.7979166666666667,1.1376900066862208,4.180762458941899,1.0190289553960004,235.5630270205449
1152,mp,68,0.10083086985653507,0.8635416666666667,1.138895554594043,4.3457217500545084,1.00568372050436,453.36718820397715
1152,mp,69,0.08210305655188953,0.8864583333333333,1.125146224501186,4.35282566701062,1.0050650671462957,319.93239363385084
1152,mp,70,0.0724070988925594,0.8947916666666667,1.1326840675141128,4.43144704203587,1.0021792385323303,427.6269128627318
1152,mp,71,0.06629269560170917,0.9197916666666667,1.1301343052196111,4.3447187499841675,1.0136257437435516,315.562289814614
1152,mp,72,0.09152395684071327,0.8895833333333333,1.1294162824427842,4.31773204205092,1.018121420557005,291.2443480383716
1152,mp,73,0.08189313490474362,0.8760416666666667,1.1320298240293714,4.299240999971516,1.0054056577753774,364.4818639229253
1152,mp,74,0.07957185594310132,0.8979166666666667,1.1310056271281803,4.336681250017136,1.0018205980555455,312.18850335676683
1152,mp,75,0.10182546475473817,0.85625,1.1274805941191341,4.219368207966909,1.014928259798435,299.5016151931138
1152,mp,76,0.08449989892035562,0.8958333333333334,1.1462959770083714,4.584808166953735,1.0012423624202347,358.7295465777935
1152,mp,77,0.08967459732605935,0.896875,1.1273511021140186,4.432783417054452,1.0104203029333125,398.2036041032477
1152,mp,78,0.06180978487475459,0.928125,1.1137462699190503,4.197724834084511,1.0030964366188742,290.3305208283306
1152,mp,79,0.07290782763903779,0.9114583333333334,1.142291829336958,4.062104707933031,1.000159150147207,287.0086644970123
1152,mp,80,0.06549737569541421,0.909375,1.118587010805227,4.346937500056811,1.0041815948401596,398.4503844542066
1152,mp,81,0.11538247746737759,0.8302083333333333,1.1608317507048072,4.448146958951838,1.0060435071320892,326.8184660703498
1152,mp,82,0.06705263347434745,0.8989583333333333,1.1239274761701163,4.079840374994092,1.0044863384670066,252.48656071192664
1152,mp,83,0.08127523300781311,0.875,1.1089765088990555,4.160260375007056,1.0001349354386526,361.6188733347774
1152,mp,84,0.09070844088956874,0.878125,1.1448790562071598,4.135100958053954,1.0163322137417585,264.8259965224353
1152,mp,85,0.06635361790069869,0.9166666666666666,1.1360800928097503,4.257892125053331,1.0118702788860416,262.79412838759026
1152,mp,86,0.057621147793411764,0.9364583333333333,1.1279069050526707,4.366073332959786,1.003772950103948,259.3315199487522
1152,mp,87,0.10191057833355213,0.840625,1.1181607944144132,4.50279275001958,1.0059959305831778,367.160442174675
1152,mp,88,0.07415244941309247,0.8979166666666667,1.131412427991937,4.345414457959123,1.0115777343199241,318.99667004707186
1152,mp,89,0.09863990721232657,0.8895833333333333,1.1495400569797884,4.4053354589268565,1.0067853270492495,389.50395197195047
1152,mp,90,0.06005098974029957,0.9041666666666667,1.1406966049330356,4.338310208986513,1.0046905305775935,188.61623426871935
1152,mp,91,0.05097319722096949,0.9510416666666667,1.1243263004974884,4.292657000012696,1.0052936790774658,328.9421903621183
1152,mp,92,0.07727900087801698,0.88125,1.1233206180076452,4.244587708031759,1.0035569051968745,444.37056319962727
1152,mp,93,0.07801906925222776,0.9208333333333333,1.1333901382597475,4.364687875029631,1.0025223384473843,195.42256698738842
1152,mp,94,0.07389909139329896,0.9177083333333333,1.1393127947942767,4.2087027919478714,1.0019434541408354,253.91220089814743
1152,mp,95,0.08936562469867315,0.875,1.1222559195444364,4.146103209001012,0.9999877372889588,351.2164042918393
1152,mp,96,0.05778012046030164,0.896875,1.1229004802355123,5.141620957991108,1.0054657566476464,253.8920293891828
1152,mp,97,0.07630895224217846,0.9114583333333334,1.1380518402244675,4.209745332947932,1.0034827725601585,272.09940571646337
1152,mp,98,0.07712006123690186,0.9020833333333333,1.1292511282134554,4.220151916961186,1.0219124398563164,263.38215166878535
1152,mp,99,0.08354486487167337,0.8833333333333333,1.1319571357053388,4.178117415984161,1.004821509601902,247.44005197805657
2304,wdm,0,0.05329249927051027,0.938945420906568,1.033176765337162,6.415967375040054,1.003784542285493,449.3691032674727
2304,wdm,1,0.05930474388303556,0.9458834412580943,1.0491936707138614,4.725068165920675,1.0106176151831698,184.52150424045485
2304,wdm,2,0.06928446749488497,0.9269195189639223,1.066213791953896,4.805079167010263,1.00547720097286,264.28411782387604
2304,wdm,3,0.04853867902296151,0.9440333024976874,1.0222840388544592,4.757342415978201,1.013792078140659,152.70999190194559
2304,wdm,4,0.05973075419372619,0.9283071230342276,1.0236188014537455,4.682993083028123,1.0010116888019651,295.4682278590982
2304,wdm,5,0.05303790568472157,0.954209065679926,1.017272433280874,4.68896112497896,1.0148226700825005,205.25291798542173
2304,wdm,6,0.09016759444645721,0.8802035152636448,1.0406858689748442,4.646032084012404,1.01580024218727,217.9411633271221
2304,wdm,7,0.10194093492154224,0.8829787234042553,1.0977624551354637,5.010888291057199,0.9988534552376159,405.594758356353
2304,wdm,8,0.052268497748984406,0.9518963922294172,1.0347912459532755,4.431233500014059,1.0047343216191889,176.73353589798893
2304,wdm,9,0.06363992364645533,0.9509713228492137,1.0296026827991138,4.777635333011858,1.0122388758468361,337.1257604437397
2304,wdm,10,0.05848558849648203,0.9518963922294172,1.0436382226084966,4.722884249989875,1.0014190600257662,251.24344700379305
2304,wdm,11,0.07070312993348649,0.9010175763182239,1.0231283083971032,5.032293166965246,1.0110809858786702,205.5180779865374
2304,wdm,12,0.06573530877782885,0.927382053654024,1.0536027596366493,4.5697670839726925,1.0074461921014173,215.49186169951338
2304,wdm,13,0.06172836802829966,0.9361702127659575,1.0599657706414654,6.08596158400178,1.0048882164989608,366.80622766842356
2304,wdm,14,0.05979580014206187,0.925531914893617,1.0183499567823702,4.849647625000216,1.0044375351287074,256.00357206831603
2304,wdm,15,0.048983603449330955,0.9643848288621647,1.0528280691174894,4.5855456669814885,1.0051819393437083,208.62419610824398
2304,wdm,16,0.0633598062889217,0.9250693802035153,1.0344268004885973,4.5622711250325665,1.0003246573314053,193.09285206374523
2304,wdm,17,0.03995439215918997,0.9680851063829787,1.0285013106801935,5.076243375078775,1.0044155597481783,316.9854112298105
2304,wdm,18,0.048316087089824586,0.9352451433857539,1.0407547512631932,4.794101957930252,1.001219080243233,295.5468777295339
2304,wdm,19,0.07142169922704565,0.9093432007400555,1.015898373558079,4.484502832987346,1.0036865419889733,269.8697421068626
2304,wdm,20,0.06336328754860436,0.9343200740055504,1.0308927004033794,4.540257832966745,1.0305254495922762,198.21534517590086
2304,wdm,21,0.06273209186833892,0.9301572617946346,1.0200862250081766,4.6057727499864995,1.0032821464832902,226.263138462321
2304,wdm,22,0.06283864739887557,0.9449583718778909,1.0350475648932098,4.8655658749630675,1.0011075686865012,323.4393302266519
2304,wdm,23,0.06671988944342871,0.927382053654024,1.070583365972702,4.878960500005633,1.0048636021999833,344.33398776877743
2304,wdm,24,0.03937783602846068,0.9643848288621647,1.0283829075275372,4.922951499931514,1.004231591244849,259.35101141587774
2304,wdm,25,0.052783091915355636,0.9444958371877891,1.0179898280142132,4.787527040927671,1.0149775074762009,293.0265204386834
2304,wdm,26,0.04730113916741419,0.9745605920444034,1.0818009930610442,5.0355772079201415,0.9999695997257494,271.4613937710959
2304,wdm,27,0.054280772283147025,0.9639222941720629,1.0158764183049291,4.639823667006567,1.009095405141427,185.1881544276306
2304,wdm,28,0.066309555923058,0.9366327474560592,1.0483524408456497,5.14864966692403,1.0053882151826217,462.03428189972425
2304,wdm,29,0.06855325083720497,0.9010175763182239,1.042480232249389,5.198165375040844,1.0109036196498506,392.6399016173712
2304,wdm,30,0.0628274011558733,0.9121184088806661,1.0362124973806206,4.720937749953009,1.0046387851272989,212.32619614755555
2304,wdm,31,0.06185474372838141,0.9306197964847364,1.0315671100994,4.975399791030213,1.0126322036783293,257.35399158209236
2304,wdm,32,0.07053839558207427,0.9310823311748381,1.087386556698501,5.616309499950148,1.0018825184765294,395.6808999695507
2304,wdm,33,0.06354136383520251,0.9384828862164662,1.0409396007472638,4.916818541008979,1.0047323784780318,353.55529520198
2304,wdm,34,0.06397443437546438,0.9278445883441259,1.0247122676427274,5.024187041912228,1.0055451649769418,363.733881808733
2304,wdm,35,0.053471116312542,0.9588344125809436,1.0615999495657098,4.981859124964103,1.0074320973926565,213.31247847171326
2304,wdm,36,0.04421204493464452,0.9574468085106383,1.0288038716761267,4.877297958009876,1.0000883777969087,464.48645347134993
2304,wdm,37,0.05315484906421834,0.9366327474560592,1.0282770739170723,4.7945980000076815,1.0049442378216096,270.62364015496337
2304,wdm,38,0.06434532705560604,0.9153561517113784,1.0787535910092947,5.129313666024245,1.0030723391723997,546.8681771044845
2304,wdm,39,0.06285373892479351,0.9347826086956522,1.034548249823068,4.4458195000188425,1.0193243574680577,192.7440151000668
2304,wdm,40,0.08553183680901909,0.8940795559666975,1.064951074043683,4.858349165995605,1.0080562839368394,393.0902324006508
2304,wdm,41,0.050573517406792196,0.9574468085106383,1.0356874305999941,4.752372666960582,1.0231182152568528,213.82247188728482
2304,wdm,42,0.05899485702080285,0.9227567067530065,1.0281260574731905,4.5283446670509875,1.0130747793794814,146.22411846032193
2304,wdm,43,0.06174856573629455,0.9431082331174838,1.0430327216809996,4.941324083018117,1.0007301322232385,413.68871425174217
2304,wdm,44,0.07339886077236801,0.9148936170212766,1.033594688260738,4.604848874965683,1.0087669992960033,233.27912806467089
2304,wdm,45,0.05610165136477498,0.9495837187789085,1.0464868353848304,5.055919208098203,1.0016085602651121,406.331738280967
2304,wdm,46,0.06322249631204765,0.9204440333024977,1.034343551766826,4.767384583945386,1.0206712815589538,169.90863458806086
2304,wdm,47,0.05941685814094978,0.9435707678075855,1.0286670244571856,4.849444958032109,1.0071311038313677,201.60140784659336
2304,wdm,48,0.052850420376734285,0.9500462534690102,1.0370013189656757,4.920205082977191,1.0067539501169402,361.3713279996758
2304,wdm,49,0.09141208469011881,0.8982423681776133,1.040325346955541,5.071278583956882,1.0013150071976509,306.9924847036861
2304,wdm,50,0.06714147870183682,0.9375578168362627,1.0236075094909232,5.1274793749907985,1.0046169479278477,355.3743282988312
2304,wdm,51,0.07057593398789183,0.9287696577243293,1.048314539912955,6.452252499992028,1.0001536027939208,266.85723785751225
2304,wdm,52,0.08884672040487014,0.9093432007400555,1.0369277673053952,4.862413250026293,1.008238751705583,212.71658541869314
2304,wdm,53,0.059511681375271526,0.9458834412580943,1.0481686755665758,4.706863457919098,1.0231787485408743,134.78927091196817
2304,wdm,54,0.08352836811618113,0.9158186864014801,1.08671350108828,4.695540582993999,1.0218457088875152,166.95277613494386
2304,wdm,55,0.06751861443586506,0.913968547641073,1.0237602390204876,4.676293332944624,1.0039941956157037,149.9979057411259
2304,wdm,56,0.05537359879508508,0.9509713228492137,1.0485617213463518,5.214924957952462,1.0023793348670589,314.6307032068901
2304,wdm,57,0.08407605651417345,0.8806660499537465,1.0849351179568076,4.8448036659974605,1.00240476445402,333.7783460277501
2304,wdm,58,0.05226321776550591,0.9602220166512488,1.0355116799218047,4.7196802500402555,1.0049208895619333,294.74000953092536
2304,wdm,59,0.06642624069503333,0.9310823311748381,1.0389027270987876,4.641569584026001,1.0013259849180616,202.34290415135655
2304,wdm,60,0.06103473367123713,0.9181313598519889,1.033506076004401,4.795228665927425,1.0045769091246002,289.3105978283167
2304,wdm,61,0.059497974948637754,0.9481961147086031,1.0444575917968606,4.602382250013761,1.023774128147991,96.2169946925887
2304,wdm,62,0.0643826206578974,0.9310823311748381,1.013989520160289,4.840458667022176,1.0022779171306935,260.8877645631375
2304,wdm,63,0.06284278754787485,0.938945420906568,1.0326665153317494,5.117995999986306,1.009056972757537,302.360778926914
2304,wdm,64,0.06347056090713415,0.9227567067530065,1.0359401050564525,4.4773034589597955,1.0066094674628803,128.1417335082335
